<<<<<<< HEAD
����,������,�Ͻ�,�������(��C),�ϰ�����(mm),�ִ� ���� ǳ��(m/s),��� ������(%)
2017-11-21,화,2644,2311,77,256,435,0,954,486,11,21,0,0,밥,어묵국,순살파닭,닭갈비볶음밥,쌀국수,수제고로케,2.7,0.0,67.6,0.0
2017-11-22,수,2644,2303,64,277,0,0,817,424,11,22,0,0,단호박영양밥,가쯔오장국,돈육칠리강정,밥,배추된장국,쇠고기장조림,6.5,0.0,60.6,0.0
2017-11-23,목,2644,2234,122,288,305,0,758,433,11,23,0,0,밥,쇠고기무국,갈치구이,꼬마김밥*겨자장,김치우동,치킨핑거,3.5,0.0,47.6,0.0
2017-11-24,금,2644,2131,210,303,63,0,563,378,11,24,0,0,밥,꽃게탕,돈육굴소스볶음,밥,육개장,새우까스*탈탈소스,2.3,0.0,56.1,0.0
2017-11-27,월,2644,2250,132,262,402,0,1065,483,11,27,0,0,밥,아욱국,버섯불고기,밥,쇠고기미역국,닭갈비,5.2,0.0,74.3,0.0
2017-11-28,화,2644,2267,112,265,347,0,929,517,11,28,0,0,밥,연두부탕,사천식탕수육,참치주먹밥,짬뽕,고구마그라탕,8.4,0.0,77.9,0.0
2017-11-29,수,2644,2305,78,261,0,0,903,0,11,29,0,0,나물비빔밥,미소장국,코다리조림,None,None,None,9.4,0.0,55.6,0.0
2017-11-30,목,2644,2280,97,267,256,0,781,511,11,30,0,0,밥,들깨시래기국,제육볶음,목살필라프,로제파스타/스프,홍시드레싱샐러드,6.1,0.0,22.1,0.0
2017-12-01,금,2665,2154,243,268,136,0,660,381,12,1,0,0,밥,동태탕,찜닭,밥,열무된장국,수제돈가스,1.2,0.0,31.0,0.0
2017-12-04,월,2665,2342,117,206,868,0,1142,625,12,4,0,0,밥,들깨무채국,돈육피망볶음,밥,김치찌개,유린기,3.3,0.0,53.6,0.0
2017-12-05,화,2665,2380,60,225,871,0,939,571,12,5,0,0,밥,소고기된장찌개,낙지볶음,참치회덮밥,미소장국,또띠아피자,-1.4,0.0,47.1,0.0
2017-12-06,수,2665,2333,78,254,0,0,860,414,12,6,0,0,콩나물밥,유부주머니국,생선까스&탈탈소스,밥,쇠고기샤브국,꽁치김치찜,-0.2,0.0,61.1,0.0
2017-12-07,목,2665,2297,98,270,608,0,740,509,12,7,0,0,밥,봄동된장국,닭볶음탕,김밥,잔치국수,타코야끼,2.0,0.0,64.0,0.0
2017-12-08,금,2665,2192,169,304,141,0,682,407,12,8,0,0,밥,부대찌개,미트볼케찹조림,밥,설렁탕,김치전,0.7,0.0,35.0,0.0
2017-12-11,월,2665,2353,93,219,748,0,1165,536,12,11,0,0,밥,해물된장찌개,돈육굴소스볶음,밥,배추국,쇠고기장조림,0.6,0.0,39.9,0.0
2017-12-12,화,2665,2355,73,237,604,0,884,641,12,12,0,0,밥,차돌박이찌개,해물누룽지탕,김치볶음밥,어묵우동,미니햄버거,-2.7,0.0,30.8,0.0
2017-12-13,수,2665,2352,67,246,0,0,978,430,12,13,0,0,카레라이스,미소장국,떡갈비조림,밥,새알미역국,닭갈비,-3.2,0.0,34.8,0.0
2017-12-14,목,2665,2294,105,266,309,0,875,405,12,14,0,0,밥,우거지해장국,명태코다리조림,멸치주먹밥,나가사끼짬뽕,소고기퀘사디아,-2.9,0.0,36.1,0.0
2017-12-15,금,2665,2169,208,288,48,0,618,426,12,15,0,0,밥,들깨시래기국,표고버섯탕수육,밥,올갱이아욱국,등갈비김치찜,-0.3,0.0,37.1,0.0
2017-12-18,월,2665,2295,140,230,156,0,1149,418,12,18,0,0,밥,오징어국,버섯불고기,밥,돈육김치찌개,가자미카레튀김,0.7,0.0,56.9,0.0
2017-12-19,화,2665,2287,109,269,146,0,715,345,12,19,0,0,밥,달래된장국,주꾸미볶음,볶음밥*짜장소스,맑은국,닭오븐구이,-0.1,0.0,51.6,0.0
2017-12-20,수,2665,2295,108,262,0,0,814,396,12,20,0,0,밥,민물새우찌개,동파육,밥,근대국,고추잡채*꽃빵,-1.9,0.0,52.0,0.0
2017-12-21,목,2665,2276,127,262,102,0,692,380,12,21,0,0,밥,순두부찌개,훈제오리구이,작은밥,바지락수제비,찹쌀순대볶음,-1.1,0.0,60.1,0.0
2017-12-22,금,2665,2156,239,270,34,0,565,482,12,22,0,0,밥,콩나물국,간장마늘치킨,밥,황태무채국,유자청제육볶음,-0.9,0.0,60.4,0.0
2017-12-26,화,2665,2171,267,227,62,0,915,176,12,26,0,0,밥,꽃게탕,언양식불고기,밥,청국장찌개,돈육계란장조림,0.4,0.0,44.1,0.0
2017-12-27,수,2665,2241,169,255,0,0,571,0,12,27,0,0,밥,쇠고기미역국,오징어볶음,None,None,None,-1.4,0.0,30.8,0.0
2017-12-28,목,2665,2165,240,260,55,0,311,245,12,28,0,0,밥,아욱된장국,돼지갈비찜,밥,옛날왕돈까스,크림스프,-1.6,0.0,52.9,0.0
2017-12-29,금,2665,1934,489,242,5,0,394,209,12,29,0,0,밥,어묵국,닭볶음탕,밥,육개장,자반고등어구이,2.1,0.0,66.3,0.0
2018-01-02,화,2655,2480,73,102,301,0,1148,432,1,2,0,0,밥,사골떡국,한방소갈비찜,밥,대구매운탕,유산슬,0.7,0.0,56.9,0.0
2018-01-03,수,2655,2388,60,207,0,0,883,441,1,3,0,0,곤드레밥*간장양념,청량된장찌개,굴비구이,밥,홍합탕,사천식탕수육,2.0,0.0,26.5,0.0
2018-01-04,목,2655,2362,67,226,326,0,893,435,1,4,0,0,밥,콩가루배추국,제육볶음,날치알김치볶음밥,어묵우동,새우또띠아,1.4,0.0,32.1,0.0
2018-01-05,금,2655,2257,152,246,58,0,762,509,1,5,0,0,밥,부대찌개,깐풍기,밥,연두부탕,순대오징어볶음,2.4,0.0,37.9,0.0
2018-01-08,월,2655,2361,100,194,377,0,1178,554,1,8,0,0,밥,황태국,소불고기,밥,냉이된장국,등갈비김치찜,3.2,1.5,81.4,0.0
2018-01-09,화,2655,2370,70,215,298,0,816,349,1,9,0,0,밥,근대국,양파치킨,목살필라프,옥수수스프,토마토스파게티,1.8,0.0,45.0,0.0
2018-01-10,수,2655,2387,58,210,0,0,865,423,1,10,0,0,콩나물밥,맑은국,고추잡채*꽃빵,밥,쇠고기미역국,주꾸미굴소스볶음,-1.7,0.5,57.3,0.0
2018-01-11,목,2655,2344,73,238,337,0,911,430,1,11,0,0,밥,봄동된장국,오징어돈육볶음,밥,뼈감자탕,삼치된장구이,-5.4,0.0,46.5,0.0
2018-01-12,금,2655,2226,163,266,59,0,679,398,1,12,0,0,밥,차돌박이찌개,명태코다리강정,밥,시래기국,훈제오리구이,-6.4,0.0,47.5,0.0
2018-01-15,월,2655,2351,112,192,443,0,1256,480,1,15,0,0,밥,아욱국,유자청제육볶음,밥,매운버섯국,굴비구이,3.8,0.0,65.6,0.0
2018-01-16,화,2655,2366,73,216,405,0,1076,523,1,16,0,0,밥,꽃게탕,미니채소떡갈비,김치주먹밥,쌀국수,국물떡볶이,2.9,22.9,85.6,0.0
2018-01-17,수,2655,2362,70,223,0,0,969,466,1,17,0,0,나물비빔밥,가쯔오장국,치킨핑거,밥,콩나물국,삼겹살구이,4.5,4.1,87.4,0.0
2018-01-18,목,2655,2324,98,233,325,0,830,472,1,18,0,0,밥,된장찌개,쇠고기장조림,오므라이스,팽이장국,돈육강정,2.9,0.0,80.3,0.0
2018-01-19,금,2655,2156,224,275,77,0,654,419,1,19,0,0,밥,육개장,탕수어,밥,순두부찌개,닭갈비,1.0,0.0,68.8,0.0
2018-01-22,월,2655,2341,103,211,371,0,1241,492,1,22,0,0,밥,북어국,쇠고기숙주볶음,밥,돈육김치찌개,갈치구이,4.7,0.0,53.4,0.0
2018-01-23,화,2655,2359,66,230,297,0,872,488,1,23,0,0,밥,시금치된장국,오징어볶음,김밥,유부장국,해물볶음우동,-3.1,0.0,39.4,0.0
2018-01-24,수,2655,2380,51,224,0,0,845,274,1,24,0,0,짜장덮밥,맑은국,과일탕수육,밥,근대국,안동찜닭,-6.6,0.0,30.5,0.0
2018-01-25,목,2655,2373,57,225,261,0,754,513,1,25,0,0,밥,김치콩나물국,돈육굴소스볶음,야채볶음밥,짬뽕,수제고로케,-5.6,0.0,22.4,0.0
2018-01-26,금,2655,2227,166,262,43,0,722,418,1,26,0,0,밥,연두부탕,순살파닭,밥,쇠고기샤브국,미트볼케찹조림,-5.7,0.0,23.1,0.0
2018-01-29,월,2655,2393,70,192,454,0,1417,689,1,29,0,0,밥,봄동된장국,가래떡돼지갈비찜,밥,청국장찌개,류산슬,-2.9,0.0,34.0,0.0
2018-01-30,화,2655,2379,60,216,433,0,1054,689,1,30,0,0,밥,어묵국,닭볶음,유부초밥,새우튀김우동,시저샐러드,-4.1,0.0,46.4,0.0
2018-01-31,수,2655,2376,56,223,0,0,1138,0,1,31,0,0,김치제육덮밥,미소장국,양장피잡채,None,None,None,-1.8,0.0,55.0,0.0
2018-02-01,목,2707,2380,73,254,401,0,1002,620,2,1,0,0,밥,닭곰탕,매콤미니함박,후난식볶음밥,잔치국수,돈가스또띠아,-1.2,0.0,50.5,0.0
2018-02-02,금,2707,2276,153,278,88,0,760,503,2,2,0,0,밥,차돌박이찌개,표고버섯탕수육,밥,알탕,주꾸미굴소스볶음,-1.9,0.0,40.4,0.0
2018-02-05,월,2707,2418,76,213,560,0,1372,673,2,5,0,0,밥,순두부찌개,돈육볶음,밥,참치김치찌개,꽁치오븐구이,-5.0,0.0,35.1,0.0
2018-02-06,화,2707,2422,50,235,491,0,1085,601,2,6,0,0,밥,해물된장찌개,쇠고기장조림,낙지볶음덮밥,팽이장국,야채튀김,-5.3,0.0,30.5,0.0
2018-02-07,수,2707,2395,59,253,0,0,1107,540,2,7,0,0,콩나물밥,유부주머니국,언양식불고기,밥,시금치된장국,매운닭찜,-6.1,0.0,43.9,0.0
2018-02-08,목,2707,2363,71,273,378,0,984,543,2,8,0,0,밥,열무된장국,동파삼겹수육,밥,옛날왕돈까스,옥수수스프,-3.7,0.0,44.0,0.0
2018-02-09,금,2707,2262,149,296,86,0,724,518,2,9,0,0,밥,부대찌개,해물청경채볶음,밥,감자고추장찌개,유린기,3.0,0.0,48.6,0.0
2018-02-12,월,2707,2360,103,244,476,0,1251,541,2,12,0,0,밥,차돌박이찌개,닭갈비,밥,육개장,가자미카레튀김,-1.8,0.0,46.5,0.0
2018-02-13,화,2707,2366,106,235,371,0,955,552,2,13,0,0,밥,아욱된장국,사천식탕수육,베이컨김치볶음밥,단호박스프,로제파스타,0.3,0.0,44.0,0.0
2018-02-14,수,2707,2130,418,159,0,0,850,0,2,14,0,0,밥,떡국,버섯불고기,밥,쇠고기무국,고추잡채*꽃빵,5.1,0.0,60.8,0.0
2018-02-19,월,2707,2281,255,171,604,0,1298,657,2,19,0,0,밥,들깨미역국,훈제오리구이,밥,콩비지찌개,명태조림,4.3,0.0,39.4,0.0
2018-02-20,화,2707,2394,82,231,521,0,1105,609,2,20,0,0,밥,배추된장국,짬뽕불고기,해물굴소스볶음밥,가쯔오장국,닭오븐구이,4.3,0.0,39.8,0.0
2018-02-21,수,2707,2390,74,243,0,0,1087,522,2,21,0,0,카레덮밥,맑은국,고구마치즈구이,밥,우거지해장국,고등어자반찜,2.9,0.0,21.1,0.0
2018-02-22,목,2707,2348,82,277,400,0,988,578,2,22,0,0,밥,콩나물국,마늘치킨,(쌀:국내산),김치우동,오징어튀김,0.3,0.0,39.4,0.0
2018-02-23,금,2707,2242,161,304,69,0,651,522,2,23,0,0,밥,시금치된장국,등갈비김치찜,밥,대구매운탕,돈육장조림,2.7,0.0,59.4,0.0
2018-02-26,월,2707,2371,105,231,491,0,1192,585,2,26,0,0,밥,황태국,소고기숙주볶음,밥,쇠고기미역국,닭매운찜,4.5,0.0,53.1,0.0
2018-02-27,화,2707,2363,81,263,332,0,934,438,2,27,0,0,밥,아욱된장국,돼지갈비찜,짜장잡채덮밥,계란국,연근/고구마튀김,5.6,0.0,61.4,0.0
2018-02-28,수,2707,2295,134,278,0,0,786,0,2,28,0,0,곤드레밥*강된장,어묵국,치킨핑거*요거트소스,None,None,None,5.9,30.8,78.8,0.0
2018-03-02,금,2714,1668,840,206,57,0,508,349,3,2,0,0,밥,차돌박이된장찌개,조기구이,밥,콩나물김치국,돈육굴소스볶음,2.9,0.0,43.3,0.0
2018-03-05,월,2714,2411,92,211,593,0,1355,687,3,5,0,0,밥,해물순두부찌개,소고기장조림,밥,콩나물국,돈육고추장볶음,6.8,6.0,82.3,0.0
2018-03-06,화,2714,2418,54,242,547,0,1020,671,3,6,0,0,밥,근대된장국,닭강정,김밥,잔치국수,해물떡볶이,6.0,0.0,58.3,0.0
2018-03-07,수,2714,2435,41,238,0,0,1057,600,3,7,0,0,콩나물밥,가쯔오국,삼치구이,밥,된장찌개,삼겹살구이,4.7,12.7,69.0,0.0
2018-03-08,목,2714,2408,38,268,406,0,973,553,3,8,0,0,밥,홍합탕,오리불고기,산채비빔밥,유부장국,수제고로케,4.7,38.7,78.1,0.0
2018-03-09,금,2714,2297,123,294,77,0,716,580,3,9,0,0,밥,쇠고기샤브국,주꾸미볶음,밥,설렁탕,김치전,5.3,0.0,68.8,0.0
2018-03-12,월,2714,2428,69,217,591,0,1361,663,3,12,0,0,밥,배추된장국,버섯불고기,밥,닭개장,갈치구이,7.6,0.0,66.3,0.0
2018-03-13,화,2714,2426,39,249,556,0,997,639,3,13,0,0,밥,쇠고기무국,미트볼케찹조림,김치볶음밥,어묵우동,쇠고기퀘사디아,10.2,0.0,71.0,0.0
2018-03-14,수,2714,2413,56,245,0,0,948,464,3,14,0,0,밥,시금치된장국,탕수어,밥,콩비지찌개,유자청돈육볶음,13.3,0.0,72.4,0.0
2018-03-15,목,2714,2397,47,270,359,0,975,489,3,15,0,0,밥,동태탕,닭데리야끼조림,작은밥,바지락수제비,사천식탕수육,14.3,43.5,91.8,0.0
2018-03-16,금,2714,2277,135,302,75,0,707,487,3,16,0,0,밥,얼갈이국,오징어볶음,밥,콩나물국,닭갈비,6.8,3.8,65.0,0.0
2018-03-19,월,2714,2410,80,224,503,0,1159,559,3,19,0,0,밥,어묵국,돈육간장볶음,밥,부대찌개,고등어구이,9.0,40.4,89.6,0.0
2018-03-20,화,2714,2422,46,246,445,0,1040,571,3,20,0,0,밥,된장찌개,해물누룽지탕,오므라이스,가쯔오장국,모둠튀김*칠리소스,5.6,1.4,54.4,0.0
2018-03-21,수,2714,2406,45,263,0,0,1092,482,3,21,0,0,밥,쇠고기미역국,닭볶음탕,밥,연두부탕,돈육장조림,1.9,9.9,81.9,0.0
2018-03-22,목,2714,2368,56,290,327,0,899,492,3,22,0,0,밥,우거지해장국,코다리강정,빠에야,쌀국수,웨지감자,6.0,0.0,61.1,0.0
2018-03-23,금,2714,2233,174,307,51,0,759,454,3,23,0,0,밥,열무된장국,수제돈까스,밥,버섯매운국,새우까스*탈탈소스,6.4,0.0,60.0,0.0
2018-03-26,월,2714,2363,125,226,448,0,1276,604,3,26,0,0,밥,차돌박이찌개,닭갈비,밥,황태국,소고기숙주볶음,11.5,0.0,58.6,0.0
2018-03-27,화,2714,2404,52,258,408,0,1005,599,3,27,0,0,밥,콩나물국,등갈비김치찜,김밥,나가사끼짬뽕,단무지,12.3,0.0,58.6,0.0
2018-03-28,수,2714,2417,45,252,0,0,926,0,3,28,0,0,단호박카레라이스,유부장국,유린기,None,None,None,13.4,0.0,61.1,0.0
2018-03-29,목,2714,2390,51,273,302,0,936,523,3,29,0,0,밥,얼큰소고기국,고추잡채*꽃빵,참치회덮밥,미소장국,봄나물튀김,14.1,0.0,66.4,0.0
2018-03-30,금,2714,2222,196,296,43,0,616,466,3,30,0,0,밥,참치김치찌개,주꾸미볶음,밥,시래기국,돼지갈비찜,12.3,0.0,58.1,0.0
2018-04-02,월,2714,2407,83,224,481,0,1212,586,4,2,0,0,밥,들깨버섯국,소고기낙지볶음,밥,육개장,꽁치오븐구이,16.3,0.0,75.8,0.0
2018-04-03,화,2714,2392,56,266,438,0,800,486,4,3,0,0,밥,동태매운탕,언양식불고기,멸치주먹밥,잔치국수,훈제오리냉채,17.4,0.0,75.8,0.0
2018-04-04,수,2714,2383,64,267,0,0,903,519,4,4,0,0,곤드레밥*강된장,가쯔오장국,닭오븐구이,밥,시금치된장국,동파삼겹수육,14.1,15.7,86.3,0.0
2018-04-05,목,2714,2360,69,285,378,0,849,569,4,5,0,0,밥,쑥된장국,류산슬,볶음밥&짜장소스,꼬지어묵탕,케이준치킨샐러드,8.9,4.9,88.6,0.0
2018-04-06,금,2714,2199,220,295,49,0,741,394,4,6,0,0,밥,수제비국,양념치킨,밥,쇠고기샤브국,동태포전,10.4,17.1,55.3,0.0
2018-04-09,월,2714,2375,118,221,523,0,1283,588,4,9,0,0,밥,콩나물국,제육볶음,밥,소고기매운국,굴비구이,12.9,0.0,53.8,0.0
2018-04-10,화,2714,2392,66,256,420,0,855,522,4,10,0,0,밥,민물새우찌개,소고기장조림,베이컨김치볶음밥,새우튀김우동,찹쌀순대볶음,13.6,0.0,69.6,0.0
2018-04-11,수,2714,2452,23,239,0,0,804,540,4,11,0,0,밥,아욱국,오징어볶음,밥,꽃게탕,레몬탕수육,19.1,0.2,39.1,0.0
2018-04-12,목,2714,2406,40,268,384,0,796,535,4,12,0,0,밥,순두부찌개,코다리양념조림,후난식볶음밥,도토리묵냉국,닭강정,13.7,0.0,39.5,0.0
2018-04-13,금,2714,2258,164,292,45,0,652,444,4,13,0,0,밥,근대국,안동찜닭,밥,어묵국,버섯불고기,12.4,0.0,39.0,0.0
2018-04-16,월,2714,2396,84,234,484,0,1195,599,4,16,0,0,밥,배추된장국,짬뽕불고기,밥,차돌박이찌개,유린기,11.5,0.0,58.4,0.0
2018-04-17,화,2714,2414,39,261,413,0,900,537,4,17,0,0,밥,무채국,훈제오리구이,충무김밥,김치말이국수,오징어무침,12.8,0.0,63.6,0.0
2018-04-18,수,2714,2397,49,268,0,0,922,456,4,18,0,0,콩나물밥,열무된장국,치킨핑거,밥,콩비지찌개,쇠고기야채볶음,13.4,0.0,59.3,0.0
2018-04-19,목,2714,2328,98,288,285,0,846,499,4,19,0,0,밥,알탕,돈육간장볶음,참치주먹밥,로제스파게티,미소장국,14.5,0.0,57.9,0.0
2018-04-20,금,2714,2217,194,303,42,0,605,409,4,20,0,0,밥,돈육김치찌개,가자미카레튀김,밥,소고기무국,닭갈비,16.4,0.0,53.4,0.0
2018-04-23,월,2714,2390,89,235,440,0,1246,569,4,23,0,0,밥,콩나물국,류산슬,밥,청국장찌개,돼지갈비찜,11.2,45.8,91.6,0.0
2018-04-24,화,2714,2380,60,274,360,0,940,587,4,24,0,0,밥,쇠고기미역국,깐풍기,하와이안필라프,쌀국수,미니햄버거,12.4,8.9,80.1,0.0
2018-04-25,수,2714,2363,66,285,0,0,851,0,4,25,0,0,비빔밥,유부장국,오징어튀김,None,None,None,13.4,0.0,52.8,0.0
2018-04-26,목,2714,2352,69,293,266,0,761,483,4,26,0,0,밥,시래기국,닭매운찜,유부초밥,우동,표고버섯탕수육,14.2,0.0,61.4,0.0
2018-04-27,금,2714,2205,205,304,40,0,674,380,4,27,0,0,밥,순두부찌개,삼겹살구이,밥,쇠고기샤브국,주꾸미떡볶음,16.1,0.0,58.3,0.0
2018-04-30,월,2714,1888,646,180,107,0,629,317,4,30,0,0,밥,어묵국,닭데리야끼조림,밥,육개장,해물누룽지탕,17.7,0.0,72.1,0.0
2018-05-02,수,2721,2364,110,247,0,0,1137,535,5,2,0,0,김치제육덮밥,유부장국,양장피잡채,밥,올갱이아욱국,소고기버섯볶음,16.3,3.2,88.6,0.0
2018-05-03,목,2721,2323,102,296,332,0,883,436,5,3,0,0,밥,도토리묵냉국,수제돈까스*칠리소스,김밥,잔치국수,해물떡볶이,13.3,0.0,45.3,0.0
2018-05-04,금,2721,2196,241,284,57,0,630,440,5,4,0,0,밥,무청된장국,콩나물제육볶음,밥,감자국,쇠고기장조림,15.1,0.0,36.1,0.0
2018-05-08,화,2721,2357,133,231,590,0,1225,625,5,8,0,0,밥,배추된장국,버섯불고기,밥,삼계국밥,삼치양념찜,14.9,0.0,65.1,0.0
2018-05-09,수,2721,2366,86,269,0,0,919,413,5,9,0,0,밥,돈육김치찌개,탕수어,밥,대구매운탕,언양식불고기,14.1,0.0,60.0,0.0
2018-05-10,목,2721,2350,80,291,369,0,763,441,5,10,0,0,밥,근대국,돈육굴소스볶음,볶음밥*짜장소스,맑은국,사천식탕수육,15.8,0.0,64.8,0.0
2018-05-11,금,2721,2242,183,296,48,0,602,445,5,11,0,0,밥,소고기무국,오징어볶음,밥,꽃게탕,유린기,16.5,0.0,60.3,0.0
2018-05-14,월,2721,2392,100,229,490,0,1229,536,5,14,0,0,밥,시금치된장국,훈제오리구이,밥,닭개장,고추잡채*꽃빵,19.0,0.0,64.4,0.0
2018-05-15,화,2721,2385,64,272,457,0,1004,620,5,15,0,0,밥,얼갈이된장국,등갈비김치찜,오므라이스,가쯔오장국,생선까스*탈탈소스,20.4,0.3,72.4,0.0
2018-05-16,수,2721,2399,58,264,0,0,1031,472,5,16,0,0,카레덮밥,맑은국,고구마치즈구이,밥,고추장찌개,갈치구이,21.0,3.3,93.4,0.0
2018-05-17,목,2721,2372,71,278,343,0,811,473,5,17,0,0,밥,콩나물국,닭볶음탕,멸치주먹밥,김치국수,깐풍육,21.6,1.8,91.6,0.0
2018-05-18,금,2721,2274,145,302,29,0,563,399,5,18,0,0,밥,차돌박이된장찌개,주꾸미볶음,밥,연두부탕,미니채소떡갈비,21.2,1.4,83.0,0.0
2018-05-21,월,2721,1716,861,144,139,0,543,234,5,21,0,0,밥,시래기들깨탕,짬뽕불고기,밥,콩나물김치국,계란말이,17.2,0.0,64.0,0.0
2018-05-23,수,2721,2386,89,246,0,0,1065,477,5,23,0,0,곤드레밥*강된장,얼갈이된장국,마늘치킨,밥,해물된장찌개,돈육칠리강정,19.9,17.4,60.5,0.0
2018-05-24,목,2721,2376,64,281,379,0,754,494,5,24,0,0,밥,조랭이떡국,돼지갈비찜,토마토스파게티,완두콩스프,함박스테이크,18.9,0.0,56.5,0.0
2018-05-25,금,2721,2292,136,293,70,0,594,432,5,25,0,0,밥,사과오이냉국,꽁치오븐구이,밥,쇠고기무국,닭겨자냉채,19.2,0.0,56.3,0.0
2018-05-28,월,2721,2408,92,221,495,0,1306,594,5,28,0,0,밥,미역국,제육볶음,밥,고추장찌개,쇠고기숙주볶음,19.0,2.8,86.3,0.0
2018-05-29,화,2721,2390,73,258,422,0,931,552,5,29,0,0,밥,김치찌개,해물청경채볶음,볶음밥,짬뽕,깐풍기,21.9,0.0,75.8,0.0
2018-05-30,수,2721,2360,80,281,0,0,876,0,5,30,0,0,콩나물밥,유부장국,수제돈가스,None,None,None,22.1,0.0,76.5,0.0
2018-05-31,목,2721,2348,90,283,242,0,856,525,5,31,0,0,밥,오징어국,동파삼겹수육,충무김밥,우동,오징어초무침,19.7,0.0,60.3,0.0
2018-06-01,금,2728,2257,180,291,55,0,649,395,6,1,0,0,밥,우거지해장국,치킨핑거,밥,콩비지찌개,레몬탕수육,21.4,0.0,56.6,0.0
2018-06-04,월,2728,2355,158,215,519,0,1211,564,6,4,0,0,밥,콩나물국,돈육간장볶음,밥,쇠고기샤브국,가자미양념찜,22.2,0.0,63.9,0.0
2018-06-05,화,2728,2332,163,233,253,0,884,526,6,5,0,0,밥,된장찌개,닭갈비,참치주먹밥,잔치국수,새우까스*칠리소스,19.8,1.5,80.8,0.0
2018-06-07,목,2728,2276,187,265,379,0,890,475,6,7,0,0,밥,순두부찌개,고추잡채*꽃빵,밥,조랭이떡미역국,돈육장조림,23.2,0.0,66.9,0.0
2018-06-08,금,2728,2188,252,288,65,0,631,458,6,8,0,0,밥,대구매운탕,완자전,밥,얼갈이된장국,닭오븐구이,23.5,0.0,67.5,0.0
2018-06-11,월,2728,2380,153,195,490,0,1228,557,6,11,0,0,밥,배추된장국,버섯불고기,밥,무채국,닭볶음탕,17.7,32.3,82.8,0.0
2018-06-12,화,2728,2338,156,234,249,0,905,441,6,12,0,0,밥,육개장,고등어김치말이,밥,고추장찌개,언양식불고기,18.5,19.4,83.0,0.0
2018-06-14,목,2728,2278,190,260,381,0,936,464,6,14,0,0,밥,근대국,순살파닭,산채비빔밥,유부장국,모둠튀김*초간장,20.1,0.0,69.1,0.0
2018-06-15,금,2728,2199,234,295,44,0,639,442,6,15,0,0,밥,부대찌개,오징어볶음,밥,어묵국,돈육굴소스볶음,19.7,0.0,59.3,0.0
2018-06-18,월,2728,2412,87,229,335,0,1069,485,6,18,0,0,밥,미역국,훈제오리구이,밥,콩나물국,후르츠탕수육,23.0,0.0,66.4,0.0
2018-06-19,화,2728,2413,68,247,415,0,952,537,6,19,0,0,밥,꽃게탕,삼치데리야끼,마파두부덮밥,맑은국,소고기퀘사디아,21.3,8.4,80.8,0.0
2018-06-20,수,2728,2398,73,257,0,0,875,448,6,20,0,0,열무비빔밥,팽이장국,미니채소떡갈비,밥,된장찌개,유린기,23.2,0.0,70.6,0.0
2018-06-21,목,2728,2374,72,282,329,0,791,550,6,21,0,0,밥,오이냉국,짬뽕불고기,김밥,잔치국수,떡볶이,23.6,0.0,60.9,0.0
2018-06-22,금,2728,2245,178,305,50,0,552,448,6,22,0,0,밥,닭개장,코다리강정,None,None,None,22.6,0.0,60.1,0.0
2018-06-25,월,2728,2384,104,240,424,0,1128,537,6,25,0,0,밥,어묵국,닭갈비,밥,시래기국,삼겹살구이,24.6,0.0,65.0,0.0
